TowID,Program,Year,Subregion,LatitudeStart,LongitudeStart,Date,TimeStartUTC,DayNight,TowDepth,Euphausia crystallorophias,Euphausia superba,Thysanoessa macrura,Themisto gaudichaudii,Salpa thompsoni,Limacina rangii,Gymnosomata
LTER_170053,LTER,2009,200,-68.17486667,-70.03711667,1/19/09,14:02:00,Day,120.2,0.375630169,2.522088326,51.60443156,0,0,11.89495558,0.76914754
LTER_170055,LTER,2009,200,-68.15566667,-69.97833333,1/19/09,15:25:00,Day,120.6,0.19914871,7.919992066,54.9344129,0.015319094,0,7.782119854,0.428935729
LTER_170059,LTER,2009,200,-68.23063333,-69.93061667,1/21/09,3:09:00,Day,120,0.26710236,0.4006536,7.45215696,0.01335516,0.06677556,7.29189552,0.49413948
LTER_170061,LTER,2009,200,-68.23003333,-69.89433333,1/21/09,17:29:00,Day,120,0.654984,3.51819948,21.89517792,0,0,15.43890744,0.63627012
LTER_170062,LTER,2009,200,-68.24491667,-69.86468333,1/21/09,18:08:00,Day,120,2.53683864,14.29991796,62.24314848,0.0151002,0,4.92267504,0.3171048
LTER_170067,LTER,2009,200,-68.2911,-69.94828333,1/22/09,3:25:00,Day,120.3,2.133218306,1.448978493,17.90245665,0,0,10.50891778,0.651862031
LTER_170070,LTER,2009,200,-68.26426667,-69.91415,1/22/09,5:52:00,Night,119.7,1.848868724,1.545775396,13.07847263,0.009714121,0,11.38115057,0.894125005
LTER_170071,LTER,2009,100,-67.7031,-73.31953333,1/22/09,22:30:00,Day,120.5,0,2.958947752,21.90966343,4.398072383,0,2.313359241,0.013449728
LTER_170074,LTER,2009,100,-67.9661,-72.65558333,1/23/09,5:06:00,Night,120.4,0.198026214,0.198026214,10.0864811,11.96361778,0,13.38799912,0.04786791
LTER_170076,LTER,2009,-100,-69.52866667,-75.50391667,1/26/09,9:40:00,Day,120,0.28264884,0.42962616,0.26003688,0,0,2.52122748,0.011304
LTER_170077,LTER,2009,-100,-69.53131667,-75.50756667,1/26/09,10:42:00,Day,120,1.07764452,0.32532672,0.37615896,0,0,2.60261328,0.06099876
LTER_170079,LTER,2009,-100,-69.53305,-75.61946667,1/27/09,1:53:00,Day,120.2,1.583247595,1.701991132,2.374871333,0.00989246,0,2.562882043,0.079162398
LTER_170081,LTER,2009,-100,-69.529,-75.44605,1/27/09,13:00:00,Day,100.2,0.554905496,0.813223501,0.258318105,0,0,4.802802432,0.153077344
LTER_170084,LTER,2009,-100,-69.53835,-75.4439,1/28/09,3:09:00,Day,103.2,3.719400034,1.615197648,0.800189683,0.014818282,0,7.720348243,0.148183229
LTER_180002,LTER,2010,600,-64.93576667,-64.39823333,1/6/10,0:14:00,Day,120.1,0,0.014549034,36.95455178,0,0.81474603,0.261882614,0.014549034
LTER_180005,LTER,2010,600,-64.58071667,-65.338,1/6/10,9:34:00,Day,120,0.01004256,1.30553244,10.1228976,0.01004256,0.91387272,0.3213618,0.11046816
LTER_180008,LTER,2010,600,-63.96511667,-66.85973333,1/7/10,9:36:00,Day,120.2,0,0.810959711,0.589788826,1.466280615,139.5833593,8.33076739,0.753619022
LTER_180012,LTER,2010,500,-64.60865,-68.29081667,1/7/10,22:12:00,Day,120.6,0,0.661051172,11.60038206,0.085296883,42.69111187,5.181788362,1.066211575
LTER_180021,LTER,2010,600,-64.4657,-66.17781667,1/10/10,0:46:00,Day,120.1,0,0.158283273,30.0104966,0.094969916,22.8455433,3.112903126,0.232148736
LTER_180025,LTER,2010,500,-65.23753333,-66.77408333,1/11/10,8:27:00,Day,119.5,0,3.977045562,13.78709119,0.012625534,2.310474065,3.888666708,0.214634189
LTER_180028,LTER,2010,400,-66.25573333,-67.3645,1/11/10,18:49:00,Day,112.7,0.613908456,1.983396706,19.73951928,0,0,0.330566118,0.110188706
LTER_180030,LTER,2010,400,-65.87528333,-68.2761,1/12/10,3:01:00,Day,121,0,0.028465129,32.84878016,0.042697754,0.142325766,4.782144818,0.241953778
LTER_180034,LTER,2010,400,-65.49361667,-69.19586667,1/12/10,10:26:00,Day,120.5,0,2.339932263,46.18198469,0.016894823,0.295659282,2.787644952,0.642003033
LTER_180037,LTER,2010,300,-66.11623333,-70.76666667,1/12/10,22:19:00,Day,120.5,0,0.627731616,7.093367581,0.282479233,33.45809676,20.77791755,3.703616664
LTER_180040,LTER,2010,300,-66.37276667,-70.16443333,1/13/10,5:15:00,Night,125.3,0,11.88823558,4.480459106,0,0.26485397,8.629758708,0.809322975
LTER_180042,LTER,2010,300,-66.50035,-69.86305,1/13/10,11:59:00,Day,119.4,0,0.036646129,3.81119833,0,0,3.847844458,0.549692048
LTER_180045,LTER,2010,300,-66.88898333,-68.91375,1/13/10,20:26:00,Day,120.3,0.103042845,0.06869527,3.486283534,0,0.515214344,2.885200253,0.309128654
LTER_180048,LTER,2010,200,-67.50793333,-70.59091667,1/14/10,5:26:00,Day,121.9,0.090031195,0,4.897697956,0,0.018006215,2.412836549,0.10803741
LTER_180052,LTER,2010,200,-67.10158333,-71.53615,1/14/10,13:54:00,Day,122.5,0,0.225504493,30.80391811,0,0.030067258,5.186604063,0.15033641
LTER_180055,LTER,2010,200,-66.72491667,-72.49095,1/16/10,4:19:00,Night,121.9,0,0.565088904,7.466558703,0.211296445,3.306851959,3.332166122,0.665905934
LTER_180060,LTER,2010,100,-68.11526667,-72.34033333,1/16/10,20:45:00,Day,121,0,7.446155838,13.73331523,0,0,0.396916663,0.063506608
LTER_180063,LTER,2010,200,-68.1715,-70.0365,1/18/10,1:27:00,Day,120.3,0,0.233840463,9.316694973,0,0,2.559937324,0.073844351
LTER_180083,LTER,2010,0,-68.13221667,-75.42515,1/21/10,7:07:00,Day,120.2,0,0.177881336,1.140532965,0.031390831,0,1.548613648,0.64874356
LTER_180086,LTER,2010,0,-68.69311667,-74.17916667,1/21/10,15:33:00,Day,120.3,0.04026032,3.583172673,2.194190076,0,0.02013016,0.704556439,0.10065092
LTER_180089,LTER,2010,0,-68.96568333,-73.55743333,1/21/10,20:54:00,Day,120.2,7.390128467,1.058586014,3.565237656,0,0,0.05991994,0.019973273
LTER_180093,LTER,2010,100,-68.38858333,-71.69681667,1/22/10,4:58:00,Night,72.1,0,0.064907304,0.193722173,0,0,0.422446085,0.009413809
LTER_180096,LTER,2010,200,-68.03288333,-69.29548333,1/24/10,17:16:00,Day,120.1,0,0.080292855,1.589797448,0,0,1.959144341,0.096351306
LTER_180099,LTER,2010,-100,-69.81846667,-75.54566667,1/26/10,8:07:00,Day,120.7,0.111220463,0.027805176,0.13902564,0,0,0.417076919,0
LTER_180109,LTER,2010,-100,-69.49815,-75.49193333,1/28/10,0:32:00,Day,120.4,6.601802057,0.307776353,0.092332954,0.015388806,0,0.169276982,0.015388806
LTER_190001,LTER,2011,600,-64.57548333,-65.32813333,1/7/11,21:25:00,Day,120.1,0,3.371059037,0.850791042,2.311583316,0.016052686,24.99399491,0.160526621
LTER_190004,LTER,2011,600,-63.96943333,-66.8343,1/8/11,10:11:00,Day,120.3,0,1.635661476,16.26969513,0.268659374,8.557590906,40.79671476,1.856910379
LTER_190008,LTER,2011,500,-64.6033,-68.27628333,1/8/11,22:01:00,Day,120,0,0.3458274,1.8444126,0.17815344,13.23575604,77.10902076,0.59733816
LTER_190011,LTER,2011,500,-65.11526667,-67.0918,1/9/11,6:41:00,Day,120.4,0,0.211144998,30.51666322,0.571333518,36.01885365,32.93862059,1.279290334
LTER_190015,LTER,2011,500,-65.48071667,-66.14988333,1/9/11,13:50:00,Day,119.9,0,18.80427886,51.92226252,0.882077083,2.225239807,9.101431308,0.14033048
LTER_190019,LTER,2011,600,-64.92393333,-64.4053,1/10/11,16:19:00,Day,122.5,0.013748298,0.206223973,33.16081701,0.811147715,0,5.15559968,0.192475675
LTER_190020,LTER,2011,600,-64.94211667,-64.39063333,1/10/11,17:03:00,Day,119.9,0,0.41705992,15.77574538,0.525858139,0,3.953002884,0.126931296
LTER_190023,LTER,2011,600,-64.9297,-64.42205,1/11/11,2:14:00,Day,120,0,7.4094948,3.94078392,0.18472428,0.69784716,4.51548156,0.2052492
LTER_190031,LTER,2011,600,-64.8907,-64.24523333,1/12/11,11:47:00,Day,120.1,0,0.18914585,46.67173241,0.520151058,0.48862673,5.34336958,0.173383686
LTER_190032,LTER,2011,600,-64.87426667,-64.20458333,1/12/11,12:24:00,Day,120.1,0,0.092566955,6.780531578,0.231417447,0,0.717394171,0.115708784
LTER_190035,LTER,2011,400,-66.25116667,-67.35356667,1/13/11,4:32:00,Night,122,1.24182824,0.860812724,31.35137639,0.289459157,0.269746741,36.83422365,0.214902146
LTER_190040,LTER,2011,400,-65.88815,-68.3117,1/13/11,11:43:00,Day,119.8,0,0.077088065,55.50339894,0.077088065,0.732336561,8.017157604,0.346896234
LTER_190044,LTER,2011,300,-66.50958333,-69.87595,1/14/11,1:46:00,Day,121.1,0.086718983,0.130078354,5.766809005,0.101172147,1.156252385,64.02747805,0.202344174
LTER_190047,LTER,2011,300,-66.88613333,-68.96256667,1/14/11,11:29:00,Day,120.1,0.336990271,1.189377323,1.427252787,0.535219765,0.158583643,6.60104393,0.317167286
LTER_190048,LTER,2011,300,-66.89246667,-68.91475,1/14/11,12:02:00,Day,120.1,1.165808178,6.753647073,1.025107185,0.482403388,1.045207241,1.326609227,0.100500761
LTER_190051,LTER,2011,200,-67.12546667,-71.54801667,1/14/11,21:51:00,Day,120,0,1.17605592,0.15831528,0.04523292,0.04523292,484.5350293,1.379604
LTER_190054,LTER,2011,200,-67.52131667,-70.61031667,1/15/11,4:43:00,Night,120.1,21.88226216,14.00998483,7.365417738,0.513166337,2.720535875,8.448513646,0.075256942
LTER_190059,LTER,2011,200,-67.77496667,-69.94823333,1/15/11,11:38:00,Day,120.5,0,318.0308646,0.25585753,0.731021444,3.198218697,75.05762334,0.383786234
LTER_190062,LTER,2011,200,-68.03811667,-69.26135,1/15/11,17:58:00,Day,120,21.18764028,2.15815896,3.15159732,0.37682136,0,44.34502896,0.15415428
LTER_190064,LTER,2011,200,-67.90811667,-69.59486667,1/15/11,22:18:00,Day,120,1.40991048,1.98371124,6.26262552,1.5902478,1.34433324,169.1728601,0.47543496
LTER_190066,LTER,2011,200,-66.71383333,-72.4443,1/17/11,8:54:00,Day,121.4,0,0.449975898,1.139300759,0.220201026,11.30684175,37.0033389,0.804212236
LTER_190075,LTER,2011,200,-67.77188333,-69.30283333,1/18/11,3:48:00,Day,120.3,0.931981183,13.65352405,3.863319493,1.584367962,0.636087453,17.75057008,0.214018993
LTER_190077,LTER,2011,200,-67.76128333,-69.25026667,1/18/11,13:12:00,Day,120.2,0.911244133,4.494441352,7.923190345,2.131384597,1.57537113,9.915571575,0.339785928
LTER_190080,LTER,2011,200,-67.7104,-69.44251667,1/18/11,18:21:00,Day,120,0.32669352,1.02675108,27.11556312,1.21343316,0.44336976,69.25902876,0.5133756
LTER_190084,LTER,2011,200,-67.81988333,-69.41193333,1/18/11,23:58:00,Day,120.8,5.010380045,32.4883591,15.05751065,0.606519646,0.36918594,11.04920659,0.448297135
LTER_190086,LTER,2011,200,-67.815,-69.11166667,1/19/11,4:30:00,Night,119.8,2.059174513,5.072600711,3.070823217,1.223351931,0.367170978,36.00738618,0.352069797
LTER_190101,LTER,2011,200,-67.76418333,-69.2714,1/21/11,9:14:00,Day,100.4,1.085853811,1.676686124,3.944204462,0.926169418,0.047905358,51.75371058,0.526958536
LTER_190102,LTER,2011,100,-68.63595,-71.06956667,1/25/11,3:51:00,Night,120.3,97.3412096,9.570062773,1.923313453,0.317675188,0,1.487318825,0.049571179
LTER_190106,LTER,2011,100,-68.11431667,-72.34765,1/25/11,11:47:00,Day,132,2.384055828,1.262147172,6.310736124,0.953622384,1.065813144,4.543730004,0.224381784
LTER_190110,LTER,2011,100,-67.69878333,-73.25563333,1/25/11,19:30:00,Day,121.3,0,0.367529781,0.245019814,1.470118882,0.05250422,47.27132252,0.122509968
LTER_190113,LTER,2011,0,-67.7031,-76.28016667,1/26/11,7:08:00,Night,120.2,0,0.069988133,3.242781323,0.463578265,9.551716361,121.4993167,1.259785549
LTER_190116,LTER,2011,-100,-68.24953333,-78.17521667,1/26/11,16:36:00,Day,121.4,0,0.729655155,3.309507252,0.443004868,6.514778036,48.9390125,1.224778256
LTER_190121,LTER,2011,-100,-69.11335,-76.42873333,1/27/11,3:28:00,Day,120.4,0.902225467,5.348907978,5.993354758,4.027792129,2.803343393,39.31125148,0.547779786
LTER_190127,LTER,2011,-100,-69.81726667,-75.48856667,1/28/11,6:02:00,Night,121.3,293.76177,5.286128818,2.056490724,0.108719138,0.068254483,12.12994056,0.020499336
LTER_190129,LTER,2011,-100,-69.75408333,-75.46096667,1/28/11,20:12:00,Day,80.8,3.810183954,0.197418882,0.296128283,0.256644555,0,3.375862461,0.118451346
LTER_190130,LTER,2011,-100,-69.75325,-75.45415,1/28/11,20:56:00,Day,81.3,6.242088554,0.332278466,0.21360762,0.14240508,0,6.621835407,0.118670927
LTER_190139,LTER,2011,-100,-69.5329,-75.53538333,1/30/11,19:09:00,Day,125.6,1.405339279,16.13873499,3.1733468,0.589335798,0,2.53867744,0.181334121
LTER_190140,LTER,2011,0,-68.26451667,-75.11481667,1/31/11,7:11:00,Night,122.2,0.048439713,3.996272873,1.746923664,1.102270133,1.122101207,17.11975454,0.105381736
LTER_200014,LTER,2012,600,-64.85308333,-64.20521667,1/6/12,15:07:00,Day,120.1,0,11.15727991,6.841350098,0.013361966,0,0,0.013361966
LTER_200016,LTER,2012,600,-64.84825,-64.11453333,1/6/12,21:57:00,Day,120,0,26.37481476,94.95784584,0.0141876,0,0,0
LTER_200017,LTER,2012,600,-64.87771667,-64.24238333,1/7/12,3:02:00,Night,120,0,3.39489696,13.35662616,0,0,0.009144,0.0175224
LTER_200019,LTER,2012,600,-64.5771,-65.34903333,1/7/12,18:10:00,Day,120.3,0,54.61881713,95.52997063,0,0,0.308929919,0
LTER_200021,LTER,2012,600,-63.96436667,-66.86033333,1/8/12,5:27:00,Night,120,0,0,138.0770369,2.887330759,0.114351474,5.87800692,0.30527904
LTER_200023,LTER,2012,500,-64.60635,-68.30136667,1/8/12,16:01:00,Day,120.3,0,1.860306208,128.709933,0.199318574,0.365417265,62.96804182,2.159283948
LTER_200027,LTER,2012,500,-65.23348333,-66.78081667,1/9/12,3:19:00,Night,120.7,0,52.52252836,668.9736091,0,0,0.546752412,0.10478136
LTER_200029,LTER,2012,500,-65.47855,-66.14853333,1/9/12,8:58:00,Day,121,0.047382027,4.548670236,130.8690327,0,0,1.208240539,0
LTER_200031,LTER,2012,400,-66.24578333,-67.3209,1/11/12,1:31:00,Day,120.4,0.754027996,43.39430866,31.48066701,0.150805575,0,0.075402788,0
LTER_200033,LTER,2012,400,-65.87443333,-68.29051667,1/11/12,7:57:00,Day,121.2,0,15.63703929,4.994291672,0.012580075,0,0.138380827,0
LTER_200035,LTER,2012,400,-65.24085,-69.80601667,1/11/12,19:19:00,Day,120,0,0.10411236,216.3065113,0.03904212,0.3123372,51.88701408,1.06715208
LTER_200037,LTER,2012,300,-65.84818333,-71.37968333,1/12/12,5:29:00,Night,120.8,0,0,234.3928793,0,4.746301134,44.58951226,1.498098059
LTER_200040,LTER,2012,300,-66.50416667,-69.86635,1/12/12,16:37:00,Day,120.2,0,4.890502275,113.5895565,0,0,5.902989065,0.45848463
LTER_200042,LTER,2012,300,-66.89733333,-68.95853333,1/12/12,23:30:00,Day,120.3,0.300958841,140.6515689,42.73615888,0,0,0.176424161,0.04151156
LTER_200044,LTER,2012,200,-67.51,-70.59013333,1/13/12,7:52:00,Day,120.1,0.204980315,1272.068892,337.6123665,0.019521895,0,0.048804797,0
LTER_200046,LTER,2012,200,-67.79881667,-69.95713333,1/13/12,13:52:00,Day,120,14.27466456,312.8017991,27.50662176,0.12512484,0,0,0.010428
LTER_200048,LTER,2012,200,-68.04888333,-69.29013333,1/13/12,20:38:00,Day,120.3,3.254721192,25.54193311,23.35516735,0.050855021,0,0.02542757,0.012713785
LTER_200054,LTER,2012,200,-67.8297,-69.36518333,1/16/12,1:07:00,Day,120.5,1.930166229,545.8242985,49.5409328,0.48557644,0,0,0.036418233
LTER_200056,LTER,2012,200,-67.64261667,-69.39515,1/16/12,8:59:00,Day,100.8,0,55.52522186,1.62278293,0.200343629,0,0,0
LTER_200063,LTER,2012,200,-67.67665,-69.51233333,1/17/12,1:21:00,Day,120.3,0.022056163,14.72252368,54.43473912,0.044112446,0,0,0
LTER_200065,LTER,2012,200,-67.6957,-70.39551667,1/17/12,22:14:00,Day,120.7,0.375381587,11.86205659,30.80631133,0,0,0,0.012512728
LTER_200067,LTER,2012,200,-67.69788333,-69.7017,1/18/12,9:07:00,Day,120.1,0.017310253,1.696402652,1.16844065,0.666443908,0,0,0
LTER_200070,LTER,2012,200,-67.54933333,-69.70238333,1/18/12,21:45:00,Day,122.4,0.021760027,4.025594261,0.674559007,0.304639524,0,0.021760027,0.065279959
LTER_200072,LTER,2012,200,-66.7133,-72.43958333,1/20/12,6:03:00,Night,120.3,0,0.014173987,44.32191234,48.64396703,0.037075705,8.238208962,0.380308961
LTER_200074,LTER,2012,200,-67.11521667,-71.5323,1/20/12,12:14:00,Day,120.1,0.022379674,12.7788055,13.90898013,5.952998742,0,0.760909643,0.067139143
LTER_200076,LTER,2012,100,-68.11056667,-72.35308333,1/22/12,23:07:00,Day,119.3,0.246884192,3.271214709,180.009392,1.465874532,0,0.030860524,0
LTER_200082,LTER,2012,-100,-68.38601667,-77.91458333,1/24/12,6:49:00,Day,120.5,0,21.84361557,122.566275,0,1.075678918,10.40230373,1.894661627
LTER_200084,LTER,2012,-100,-68.82283333,-77.04668333,1/24/12,13:25:00,Day,120.8,0.049352961,1.93710495,35.84260992,0,0,0.925368589,0.357809238
LTER_200089,LTER,2012,-100,-69.03646667,-76.59528333,1/25/12,9:18:00,Day,120.3,0.25695695,0.111720445,18.83606236,0.391021436,0,0.73735479,0.01117587
LTER_200093,LTER,2012,-100,-69.18265,-76.85368333,1/25/12,21:45:00,Day,162.3,0.225338943,14.27147072,59.02004265,0,0,0.093891199,0.018778272
LTER_200108,LTER,2012,-100,-68.8167,-75.87075,1/27/12,21:15:00,Day,120.8,0.611599528,2.79042262,18.56777806,0,0.019112493,0.162456068,0.009556246
LTER_200112,LTER,2012,-100,-68.91886667,-75.69316667,1/28/12,9:20:00,Day,124.3,3.188735892,1.666839259,70.15219074,0.144942501,0,0,0
LTER_200114,LTER,2012,0,-68.27403333,-75.12023333,1/28/12,14:55:00,Day,129.8,0.086237433,83.73655705,25.09509587,0,0,0.468146155,0
LTER_200120,LTER,2012,600,-64.93308333,-64.4053,1/31/12,1:38:00,Night,152.2,0.01260216,0.327527094,55.14311262,0.016149645,0,0.00952772,0.036540633
LTER_210001,LTER,2013,600,-64.93196667,-64.37596667,1/5/13,20:38:00,Day,121,0,61.63983319,1.563449591,0,0,0,0.016632418
LTER_210010,LTER,2013,600,-64.88046667,-64.26025,1/6/13,18:47:00,Day,120.3,0,66.03934845,2.605914059,0,0,0.228589007,0.068576654
LTER_210017,LTER,2013,600,-64.89525,-64.28381667,1/7/13,10:26:00,Day,120.3,0,0.571914982,2.602796725,0,0,0.163404332,0.03501524
LTER_210022,LTER,2013,600,-64.5772,-65.33508333,1/8/13,18:02:00,Day,123.7,2.491793255,5.376436806,32.31474253,0,0,1.717316957,0.022448581
LTER_210024,LTER,2013,600,-63.96673333,-66.85761667,1/9/13,4:47:00,Night,120.3,0,24.91461541,5.795987955,0,0.010671868,1.153997118,0.663466771
LTER_210027,LTER,2013,500,-64.61196667,-68.28516667,1/9/13,16:28:00,Day,120.3,0,5.157234775,4.33572833,0,0,2.772584175,0.992653646
LTER_210030,LTER,2013,500,-65.23185,-66.77963333,1/10/13,1:53:00,Day,120,0,66.29295324,46.57871604,0.04085856,0,4.14714012,1.16446788
LTER_210032,LTER,2013,500,-65.47783333,-66.149,1/10/13,6:10:00,Day,120.4,1.671706081,0.121138172,18.75218092,0.02422761,0,1.332519294,1.259836463
LTER_210034,LTER,2013,400,-66.25338333,-67.3346,1/10/13,14:44:00,Day,100.4,0.093655028,6.977302317,1.030205705,0,0,0,0.296574371
LTER_210035,LTER,2013,400,-66.25233333,-67.33521667,1/10/13,15:32:00,Day,100.1,0.270181712,15.95760456,2.971998329,0,0,0.033772739,0.101318117
LTER_210037,LTER,2013,400,-65.87555,-68.28256667,1/10/13,23:34:00,Day,120,11.31241164,29.65686312,2.94821544,0,0,0.06551592,0.02183868
LTER_210039,LTER,2013,400,-65.23618333,-69.79641667,1/11/13,8:51:00,Day,120.5,0,40.81770282,0.693358326,0,0,0.813942435,0.346679223
LTER_210041,LTER,2013,300,-65.85183333,-71.3754,1/11/13,18:29:00,Day,120.6,0,12.77274914,30.34992694,0,0,1.85536877,0.624966325
LTER_210044,LTER,2013,300,-66.50585,-69.86696667,1/12/13,4:14:00,Night,120.6,0.716914901,20.27485557,9.916461509,0.032248654,0,0.46641049,0.346592461
LTER_210046,LTER,2013,300,-66.89338333,-68.9247,1/12/13,10:16:00,Day,120.3,6.723855961,13.14152532,6.074740499,0,0,0.42866114,0.208206819
LTER_210048,LTER,2013,200,-67.50991667,-70.58445,1/12/13,18:27:00,Day,120,11.3376552,3.6008004,0.52308924,0,0,0.01216488,0.01216488
LTER_210051,LTER,2013,200,-67.09963333,-71.56153333,1/14/13,5:09:00,Night,120.4,0.090876596,0.863327839,8.598375993,0.019417295,0.19199737,0.194862945,0.186720775
LTER_210052,LTER,2013,200,-66.44336667,-73.03488333,1/14/13,14:06:00,Day,123.7,0,14.81574098,70.911572,0,0,2.710851111,2.080108522
LTER_210054,LTER,2013,200,-67.77016667,-69.95398333,1/15/13,8:19:00,Day,120.5,13.14160673,58.59018733,1.182115845,0,0,0.37727104,0.251513987
LTER_210059,LTER,2013,200,-67.89806667,-69.26296667,1/15/13,19:51:00,Day,120.2,0,0.114213078,3.067435847,0,0,0.032632257,0.114213078
LTER_210061,LTER,2013,200,-67.89933333,-69.2653,1/15/13,21:32:00,Day,120,0,0.09544596,3.16880424,0,0.09544596,0,0.07635672
LTER_210063,LTER,2013,200,-68.0391,-69.59656667,1/16/13,8:30:00,Day,120.8,1.107469274,0.168936022,1.445341317,0.018770629,0.544349322,0.18770665,0
LTER_210067,LTER,2013,200,-67.90306667,-69.6129,1/16/13,20:39:00,Day,120,0.06734496,3.43459416,2.89583424,0,0,0.03367248,0.0841812
LTER_210070,LTER,2013,200,-68.02958333,-69.28746667,1/17/13,8:10:00,Day,120.6,90.10682305,138.4958593,1.294689964,0.089908988,0,0.071927167,0.053945465
LTER_210075,LTER,2013,200,-68.03813333,-69.59511667,1/17/13,22:38:00,Day,120.1,15.03057925,0.042023951,1.765007495,0.042023951,0,0,0.028015967
LTER_210081,LTER,2013,200,-67.89863333,-69.26276667,1/18/13,9:16:00,Day,121.2,0.144179278,0.096119478,0.416517859,0.0480598,0,0.016019974,0.032039826
LTER_210084,LTER,2013,100,-68.37523333,-71.70211667,1/20/13,23:00:00,Day,90,0.34975809,19.19783214,0,0,0,3.54939678,0.58293009
LTER_210086,LTER,2013,100,-67.97641667,-72.6595,1/21/13,4:59:00,Night,120.3,0.141033104,0.183342974,5.094971585,0.045201121,0.005675508,1.568981111,0.265911361
LTER_210088,LTER,2013,0,-68.55325,-74.50453333,1/21/13,13:42:00,Day,120.3,0.970935405,34.33580717,2.537672079,0.01103151,0,0.628901333,0.165500319
LTER_210092,LTER,2013,0,-68.96685,-73.55703333,1/21/13,21:33:00,Day,120.5,48.36307868,7.338304436,2.490374826,0,0,10.01130665,0.796920002
LTER_210093,LTER,2013,-100,-69.53196667,-75.51338333,1/22/13,9:42:00,Day,120.4,154.5862531,25.34155168,4.04238172,0.0278785,0,5.701152145,0.236967186
LTER_210095,LTER,2013,-100,-69.8185,-75.77511667,1/23/13,0:12:00,Day,124.3,13.01551689,2.169252774,24.16044619,0,0.597330487,10.57903726,0.314384532
LTER_210098,LTER,2013,-100,-69.8371,-76.00326667,1/23/13,9:23:00,Day,120.4,6.88650977,1.139121978,11.00288223,0.181223913,0,18.69195516,0.491893598
LTER_210103,LTER,2013,-100,-69.86545,-75.77586667,1/23/13,21:05:00,Day,120,118.0461392,0.8613198,1.13331552,0,0,8.4167562,0.15110868
LTER_210106,LTER,2013,-100,-69.77196667,-75.76138333,1/24/13,8:55:00,Day,100.5,4.583519982,1.893519696,9.272235525,0.075139629,0,18.18380067,0.150279359
LTER_210109,LTER,2013,-100,-69.80978333,-75.6723,1/24/13,22:22:00,Day,120,1.4873424,0.4640508,6.43721796,0.02379744,0,5.05696428,0.28556976
LTER_210112,LTER,2013,-100,-69.10895,-76.45725,1/25/13,19:52:00,Day,120.5,11.13991327,122.5535318,19.26669005,0.072431225,0,1.477595823,0.521504359
LTER_210114,LTER,2013,-100,-68.53566667,-77.6323,1/26/13,5:11:00,Night,120.3,0,6.520823124,8.753760266,0.021435161,0,7.048106927,1.758120019
LTER_210116,LTER,2013,0,-67.99241667,-75.70933333,1/26/13,15:27:00,Day,120.3,0,43.74665218,21.17502266,0,0,11.58362059,2.587830082
